"BehaviorSpace results (NetLogo 5.3)"
"truel.nlogo"
"sequential"
"02/21/2016 18:03:28:108 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-1","1","-1","1"
"[run number]","bullets","q","sequential?","diag?","[step]","payoff","player 0 != nobody"
"25580","2","0.5","true","false","2","4","true"
"25581","2","0.5","true","false","2","2","false"
"25582","2","0.5","true","false","2","4","false"
"25584","2","0.5","true","false","1","1","false"
"25583","2","0.5","true","false","1","1","false"
"25588","2","0.5","true","false","1","1","false"
"25586","2","0.5","true","false","1","1","false"
"25585","2","0.5","true","false","3","7","true"
"25587","2","0.5","true","false","2","4","false"
"25589","2","0.5","true","false","2","2","false"
"25592","2","0.5","true","false","2","2","false"
"25591","2","0.5","true","false","3","7","true"
"25593","2","0.5","true","false","2","4","false"
"25590","2","0.5","true","false","5","13","true"
"25594","2","0.5","true","false","2","4","true"
"25597","2","0.5","true","false","1","1","false"
"25596","2","0.5","true","false","2","5","false"
"25595","2","0.5","true","false","2","4","true"
"25598","2","0.5","true","false","2","2","false"
"25579","2","0.5","true","false","1","1","false"
"25599","2","0.5","true","false","1","1","false"
"25602","2","0.5","true","false","1","1","false"
"25603","2","0.5","true","false","2","4","true"
"25601","2","0.5","true","false","2","2","false"
"25600","2","0.5","true","false","2","2","false"
"25605","2","0.5","true","false","1","1","false"
"25607","2","0.5","true","false","2","4","false"
"25608","2","0.5","true","false","2","4","true"
"25610","2","0.5","true","false","2","4","true"
"25609","2","0.5","true","false","2","4","false"
"25606","2","0.5","true","false","5","13","true"
"25611","2","0.5","true","false","2","4","false"
"25614","2","0.5","true","false","1","1","false"
"25613","2","0.5","true","false","1","1","false"
"25612","2","0.5","true","false","2","2","false"
"25615","2","0.5","true","false","2","4","false"
"25618","2","0.5","true","false","1","1","false"
"25617","2","0.5","true","false","2","2","false"
"25616","2","0.5","true","false","2","4","true"
"25619","2","0.5","true","false","2","2","false"
"25620","2","0.5","true","false","1","1","false"
"25622","2","0.5","true","false","1","1","false"
"25623","2","0.5","true","false","1","1","false"
"25624","2","0.5","true","false","2","4","false"
"25621","2","0.5","true","false","3","7","true"
"25625","2","0.5","true","false","2","4","true"
"25627","2","0.5","true","false","1","1","false"
"25626","2","0.5","true","false","3","7","true"
"25604","2","0.5","true","false","2","4","true"
"25628","2","0.5","true","false","2","2","false"
"25630","2","0.5","true","false","2","4","true"
"25629","2","0.5","true","false","4","10","true"
"25631","2","0.5","true","false","3","7","true"
"25632","2","0.5","true","false","1","1","false"
"25633","2","0.5","true","false","2","2","false"
"25635","2","0.5","true","false","2","2","false"
"25637","2","0.5","true","false","2","4","true"
"25638","2","0.5","true","false","2","4","true"
"25636","2","0.5","true","false","2","4","true"
"25639","2","0.5","true","false","2","4","false"
"25641","2","0.5","true","false","1","1","false"
"25640","2","0.5","true","false","2","5","false"
"25642","2","0.5","true","false","3","7","true"
"25643","2","0.5","true","false","2","5","false"
"25645","2","0.5","true","false","2","4","true"
"25644","2","0.5","true","false","3","7","true"
"25647","2","0.5","true","false","3","7","true"
"25646","2","0.5","true","false","2","5","false"
"25649","2","0.5","true","false","1","1","false"
"25648","2","0.5","true","false","2","5","false"
"25651","2","0.5","true","false","1","1","false"
"25650","2","0.5","true","false","2","5","false"
"25652","2","0.5","true","false","2","5","false"
"25653","2","0.5","true","false","2","5","false"
"25655","2","0.5","true","false","1","1","false"
"25654","2","0.5","true","false","1","1","false"
"25656","2","0.5","true","false","1","1","false"
"25658","2","0.5","true","false","2","4","true"
"25659","2","0.5","true","false","1","1","false"
"25657","2","0.5","true","false","2","4","false"
"25660","2","0.5","true","false","2","4","false"
"25661","2","0.5","true","false","2","4","true"
"25662","2","0.5","true","false","2","4","true"
"25634","2","0.5","true","false","3","5","false"
"25664","2","0.5","true","false","1","1","false"
"25663","2","0.5","true","false","3","7","true"
"25666","2","0.5","true","false","1","1","false"
"25665","2","0.5","true","false","2","4","true"
"25667","2","0.5","true","false","2","4","true"
"25669","2","0.5","true","false","1","1","false"
"25670","2","0.5","true","false","2","2","false"
"25671","2","0.5","true","false","2","4","false"
"25673","2","0.5","true","false","2","4","true"
"25675","2","0.5","true","false","1","1","false"
"25674","2","0.5","true","false","2","4","false"
"25672","2","0.5","true","false","5","13","true"
"25678","2","0.5","true","false","1","1","false"
"25677","2","0.5","true","false","2","4","true"
"25676","2","0.5","true","false","3","7","true"
"25679","2","0.5","true","false","2","4","true"
"25681","2","0.5","true","false","2","5","false"
"25680","2","0.5","true","false","2","4","true"
"25682","2","0.5","true","false","3","7","true"
"25683","2","0.5","true","false","1","1","false"
"25684","2","0.5","true","false","2","4","true"
"25686","2","0.5","true","false","2","4","true"
"25685","2","0.5","true","false","3","7","true"
"25687","2","0.5","true","false","2","2","false"
"25688","2","0.5","true","false","2","4","true"
"25689","2","0.5","true","false","1","1","false"
"25691","2","0.5","true","false","1","1","false"
"25690","2","0.5","true","false","2","4","false"
"25693","2","0.5","true","false","1","1","false"
"25668","2","0.5","true","false","2","4","true"
"25696","2","0.5","true","false","2","4","true"
"25695","2","0.5","true","false","2","4","false"
"25692","2","0.5","true","false","5","13","true"
"25700","2","0.5","true","false","1","1","false"
"25699","2","0.5","true","false","1","1","false"
"25697","2","0.5","true","false","5","13","true"
"25703","2","0.5","true","false","1","1","false"
"25702","2","0.5","true","false","2","4","true"
"25704","2","0.5","true","false","1","1","false"
"25705","2","0.5","true","false","1","1","false"
"25701","2","0.5","true","false","7","19","true"
"25706","2","0.5","true","false","3","7","true"
"25709","2","0.5","true","false","2","4","true"
"25708","2","0.5","true","false","2","5","false"
"25707","2","0.5","true","false","2","4","false"
"25712","2","0.5","true","false","1","1","false"
"25710","2","0.5","true","false","2","2","false"
"25711","2","0.5","true","false","2","4","true"
"25714","2","0.5","true","false","2","4","true"
"25715","2","0.5","true","false","2","4","false"
"25713","2","0.5","true","false","2","4","true"
"25716","2","0.5","true","false","2","2","false"
"25717","2","0.5","true","false","2","4","true"
"25720","2","0.5","true","false","2","4","true"
"25718","2","0.5","true","false","2","4","true"
"25698","2","0.5","true","false","2","4","false"
"25719","2","0.5","true","false","2","2","false"
"25722","2","0.5","true","false","1","1","false"
"25723","2","0.5","true","false","2","4","false"
"25721","2","0.5","true","false","4","10","true"
"25726","2","0.5","true","false","2","5","false"
"25724","2","0.5","true","false","4","10","true"
"25727","2","0.5","true","false","2","4","true"
"25728","2","0.5","true","false","2","4","false"
"25729","2","0.5","true","false","3","7","true"
"25730","2","0.5","true","false","1","1","false"
"25732","2","0.5","true","false","2","4","false"
"25731","2","0.5","true","false","4","10","true"
"25733","2","0.5","true","false","2","4","true"
"25734","2","0.5","true","false","1","1","false"
"25735","2","0.5","true","false","2","4","true"
"25737","2","0.5","true","false","2","4","true"
"25736","2","0.5","true","false","3","7","true"
"25739","2","0.5","true","false","2","4","true"
"25738","2","0.5","true","false","2","4","false"
"25741","2","0.5","true","false","2","2","false"
"25740","2","0.5","true","false","5","13","true"
"25742","2","0.5","true","false","3","7","true"
"25744","2","0.5","true","false","2","4","true"
"25743","2","0.5","true","false","2","2","false"
"25745","2","0.5","true","false","3","7","true"
"25747","2","0.5","true","false","1","1","false"
"25746","2","0.5","true","false","2","4","false"
"25750","2","0.5","true","false","2","5","false"
"25749","2","0.5","true","false","2","4","true"
"25751","2","0.5","true","false","2","4","true"
"25748","2","0.5","true","false","5","13","true"
"25754","2","0.5","true","false","1","1","false"
"25725","2","0.5","true","false","3","7","true"
"25752","2","0.5","true","false","2","4","true"
"25753","2","0.5","true","false","2","2","false"
"25758","2","0.5","true","false","1","1","false"
"25755","2","0.5","true","false","2","4","false"
"25756","2","0.5","true","false","3","2","false"
"25757","2","0.5","true","false","2","5","false"
"25761","2","0.5","true","false","1","1","false"
"25763","2","0.5","true","false","2","4","true"
"25764","2","0.5","true","false","2","4","false"
"25762","2","0.5","true","false","3","7","true"
"25766","2","0.5","true","false","3","7","true"
"25767","2","0.5","true","false","2","4","false"
"25768","2","0.5","true","false","2","4","true"
"25765","2","0.5","true","false","8","22","true"
"25770","2","0.5","true","false","2","5","false"
"25771","2","0.5","true","false","2","4","false"
"25769","2","0.5","true","false","2","4","true"
"25772","2","0.5","true","false","2","4","true"
"25773","2","0.5","true","false","1","1","false"
"25775","2","0.5","true","false","1","1","false"
"25774","2","0.5","true","false","2","2","false"
"25776","2","0.5","true","false","1","1","false"
"25777","2","0.5","true","false","2","4","true"
"25759","2","0.5","true","false","2","4","true"
"25780","2","0.5","true","false","1","1","false"
"25779","2","0.5","true","false","2","4","true"
"25778","2","0.5","true","false","2","4","true"
"25782","2","0.5","true","false","1","1","false"
"25783","2","0.5","true","false","2","4","true"
"25784","2","0.5","true","false","1","1","false"
"25786","2","0.5","true","false","2","4","false"
"25785","2","0.5","true","false","4","10","true"
"25787","2","0.5","true","false","2","4","true"
"25789","2","0.5","true","false","2","2","false"
"25788","2","0.5","true","false","2","4","true"
"25790","2","0.5","true","false","1","1","false"
"25791","2","0.5","true","false","2","4","true"
"25792","2","0.5","true","false","2","4","true"
"25794","2","0.5","true","false","2","5","false"
"25793","2","0.5","true","false","2","4","true"
"25795","2","0.5","true","false","2","2","false"
"25796","2","0.5","true","false","2","5","false"
"25798","2","0.5","true","false","2","5","false"
"25797","2","0.5","true","false","2","2","false"
"25799","2","0.5","true","false","1","1","false"
"25781","2","0.5","true","false","1","1","false"
"25800","2","0.5","true","false","1","1","false"
"25802","2","0.5","true","false","1","1","false"
"25801","2","0.5","true","false","2","4","false"
"25804","2","0.5","true","false","2","4","true"
"25805","2","0.5","true","false","2","4","true"
"25808","2","0.5","true","false","2","4","false"
"25807","2","0.5","true","false","2","4","true"
"25806","2","0.5","true","false","2","4","false"
"25810","2","0.5","true","false","1","1","false"
"25809","2","0.5","true","false","3","7","true"
"25813","2","0.5","true","false","2","5","false"
"25811","2","0.5","true","false","2","4","true"
"25812","2","0.5","true","false","2","4","true"
"25814","2","0.5","true","false","1","1","false"
"25816","2","0.5","true","false","2","2","false"
"25815","2","0.5","true","false","2","5","false"
"25817","2","0.5","true","false","1","1","false"
"25818","2","0.5","true","false","2","4","false"
"25821","2","0.5","true","false","1","1","false"
"25820","2","0.5","true","false","2","4","true"
"25819","2","0.5","true","false","2","4","false"
"25803","2","0.5","true","false","2","2","false"
"25822","2","0.5","true","false","2","4","true"
"25823","2","0.5","true","false","2","4","false"
"25824","2","0.5","true","false","1","1","false"
"25825","2","0.5","true","false","2","4","true"
"25827","2","0.5","true","false","1","1","false"
"25829","2","0.5","true","false","2","2","false"
"25828","2","0.5","true","false","2","4","true"
"25830","2","0.5","true","false","1","1","false"
"25831","2","0.5","true","false","2","4","false"
"25833","2","0.5","true","false","1","1","false"
"25832","2","0.5","true","false","2","4","true"
"25834","2","0.5","true","false","2","4","true"
"25835","2","0.5","true","false","2","4","false"
"25837","2","0.5","true","false","2","4","true"
"25838","2","0.5","true","false","5","13","true"
"25839","2","0.5","true","false","2","4","true"
"25841","2","0.5","true","false","1","1","false"
"25840","2","0.5","true","false","2","5","false"
"25843","2","0.5","true","false","2","4","true"
"25842","2","0.5","true","false","2","2","false"
"25845","2","0.5","true","false","1","1","false"
"25844","2","0.5","true","false","1","1","false"
"25847","2","0.5","true","false","1","1","false"
"25846","2","0.5","true","false","1","1","false"
"25826","2","0.5","true","false","2","4","true"
